benchmark,library,order,size,median,mean,stdev,unit
LongMap.putHit,PrimitiveCollections,lowBits,49150,7.761639476360958,7.7733392392116185,0.11739653362035381,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,65538,5.078713584327317,5.0746685676973105,0.09674362004127798,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,98302,13.638411904113365,13.662713623206235,0.17353618918431138,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,131074,6.071473213649052,6.067041451933433,0.028592443670284854,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,196606,14.446793212232409,14.400831011822586,0.1452555743079487,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,262146,6.369420506932979,6.363420277298867,0.013146985982699253,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,393214,11.121041827429211,11.144636442095047,0.04956698569163641,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,524290,6.401016058487311,6.372017674847839,0.04642824113281041,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,786430,10.818768960619717,10.765818294230597,0.09686024990750353,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,1048578,6.920599363760183,6.838516244668614,0.14566911857331033,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,1572862,11.344773332344813,11.294113895784202,0.14984293647149968,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,2097154,17.637882680888534,17.675048273661098,0.1961193266841804,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,3145726,23.506591859791325,23.429127305533264,0.5896984657138024,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,4194306,21.446483912447633,21.4315817469875,0.23907336972871016,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,6291454,29.837811104264112,29.745230944414477,2.4761607962900274,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,8388610,22.54223648620884,22.40162414025431,0.4192363780968511,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,12582910,27.646916784542164,28.937333820242287,3.0274946764254387,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,16777218,22.700895281209007,22.522783901921787,0.6743709255064592,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,25165822,28.196065694406244,28.020328160480837,1.7601154904959189,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,33554434,20.97128396956373,21.701341422914258,2.053218730432744,ns/op
LongMap.putHit,PrimitiveCollections,lowBits,50331646,27.864549486291057,27.74209944877774,1.7759533836917871,ns/op
LongMap.putHit,PrimitiveCollections,random,514,1.8448939440300514,1.8468199397115048,0.006903607578105971,ns/op
LongMap.putHit,PrimitiveCollections,random,766,2.4904882746946315,2.491346094240534,0.00395404988127815,ns/op
LongMap.putHit,PrimitiveCollections,random,1026,1.9008198745768765,1.9619505098008312,0.1535195659427428,ns/op
LongMap.putHit,PrimitiveCollections,random,1534,2.453698162455018,2.4598797391251748,0.013452386161259036,ns/op
LongMap.putHit,PrimitiveCollections,random,2050,1.9056444582569507,1.9031107596646248,0.008357740407668927,ns/op
LongMap.putHit,PrimitiveCollections,random,3070,2.363010246262388,2.3664085909138013,0.006748754309267805,ns/op
LongMap.putHit,PrimitiveCollections,random,4098,1.993258639009276,1.9934021497511274,0.006664663875911805,ns/op
LongMap.putHit,PrimitiveCollections,random,6142,2.6414676145907774,2.6407080999840886,0.014533284964670956,ns/op
LongMap.putHit,PrimitiveCollections,random,8194,2.05079320268945,2.053100892720859,0.0062750630108478304,ns/op
LongMap.putHit,PrimitiveCollections,random,12286,2.6705263072502086,2.6641627374591748,0.012276850136330402,ns/op
LongMap.putHit,PrimitiveCollections,random,16386,2.037726136654975,2.0485178837561757,0.016799707330957776,ns/op
LongMap.putHit,PrimitiveCollections,random,24574,7.914052602455137,7.960176763876592,0.28150147791297264,ns/op
LongMap.putHit,PrimitiveCollections,random,32770,2.459818185473063,2.4636175766015596,0.03359913987986107,ns/op
LongMap.putHit,PrimitiveCollections,random,49150,9.514936490989038,9.511935709928366,0.03148810313901101,ns/op
LongMap.putHit,PrimitiveCollections,random,65538,5.841713762012208,5.873349432719847,0.06325230407662395,ns/op
LongMap.putHit,PrimitiveCollections,random,98302,11.435540894028785,11.41448475518584,0.09192968616046325,ns/op
LongMap.putHit,PrimitiveCollections,random,131074,6.7201844471000785,6.729283314029722,0.02598377105283418,ns/op
LongMap.putHit,PrimitiveCollections,random,196606,12.118701867266482,12.120116791286568,0.06302575169643046,ns/op
LongMap.putHit,PrimitiveCollections,random,262146,6.899121620476206,6.895891792392498,0.015254879308212742,ns/op
LongMap.putHit,PrimitiveCollections,random,393214,12.282776247459216,12.284373462127444,0.01871832670728622,ns/op
LongMap.putHit,PrimitiveCollections,random,524290,6.915531772241547,6.9150364660498775,0.007995819629403612,ns/op
LongMap.putHit,PrimitiveCollections,random,786430,12.429935155673485,12.376118990174946,0.12503677936851962,ns/op
LongMap.putHit,PrimitiveCollections,random,1048578,8.223957827829217,8.316711739587987,0.2272629730496333,ns/op
LongMap.putHit,PrimitiveCollections,random,1572862,13.176371610502237,13.163610511193628,0.15073079455029567,ns/op
LongMap.putHit,PrimitiveCollections,random,2097154,18.910087497917694,18.924258999355974,0.15214073770011372,ns/op
LongMap.putHit,PrimitiveCollections,random,3145726,25.929685112634335,25.66414370751225,0.8870661034157864,ns/op
LongMap.putHit,PrimitiveCollections,random,4194306,22.74164741841801,22.780816551272245,0.34595760933884667,ns/op
LongMap.putHit,PrimitiveCollections,random,6291454,32.71418506152477,33.51030463330526,2.5836463898973068,ns/op
LongMap.putHit,PrimitiveCollections,random,8388610,25.783475421689733,25.85335094462326,0.5554907981734523,ns/op
LongMap.putHit,PrimitiveCollections,random,12582910,40.281063868505136,40.46688931594022,0.420902156773158,ns/op
LongMap.putHit,PrimitiveCollections,random,16777218,27.955123084743303,28.139159473610547,2.316266099829862,ns/op
LongMap.putHit,PrimitiveCollections,random,25165822,41.66580181979109,41.65855273912654,0.27467856365106486,ns/op
LongMap.putHit,PrimitiveCollections,random,33554434,25.039032805537214,24.91588820962934,2.0420111397366236,ns/op
LongMap.putHit,PrimitiveCollections,random,50331646,45.807344473583925,45.43592877975716,2.3443059954288517,ns/op
LongMap.putHit,Trove,highBits,514,4.811961456681197,4.815042904907975,0.012247696655390305,ns/op
LongMap.putHit,Trove,highBits,766,4.9954806065594495,4.9952441136426575,0.014775829164189836,ns/op
LongMap.putHit,Trove,highBits,1026,4.414035387580798,4.429526258235639,0.046272806926048175,ns/op
LongMap.putHit,Trove,highBits,1534,5.237442861343527,5.234296919111377,0.017566982824930376,ns/op
LongMap.putHit,Trove,highBits,2050,5.350738295474808,5.336958457249724,0.025892239842191633,ns/op
LongMap.putHit,Trove,highBits,3070,5.108881748760693,5.095693739151939,0.025718447681709507,ns/op
LongMap.putHit,Trove,highBits,4098,5.275954586733338,5.282696426472503,0.017767170496359126,ns/op
LongMap.putHit,Trove,highBits,6142,4.431259915695172,4.441938920772527,0.0351293464860236,ns/op
LongMap.putHit,Trove,highBits,8194,4.671118930156523,4.649648154791058,0.03595572103147315,ns/op
LongMap.putHit,Trove,highBits,12286,5.116343014642257,5.038100845357992,0.22608798607159267,ns/op
LongMap.putHit,Trove,highBits,16386,9.91789460542976,10.104040386572159,0.3600559402551089,ns/op
LongMap.putHit,Trove,highBits,24574,12.474751573199303,12.524215470492267,0.14097727029904406,ns/op
LongMap.putHit,Trove,highBits,32770,14.267465323498591,14.287386228564651,0.142825827367854,ns/op
LongMap.putHit,Trove,highBits,49150,14.914732301162811,14.977576402361017,0.11100829865834348,ns/op
LongMap.putHit,Trove,highBits,65538,16.900233905409856,16.792627375779787,0.1887058247741062,ns/op
LongMap.putHit,Trove,highBits,98302,17.931648824460108,17.859291398445393,0.22542665779292298,ns/op
LongMap.putHit,Trove,highBits,131074,17.60954886629836,17.625060251886044,0.056173751914201826,ns/op
LongMap.putHit,Trove,highBits,196606,18.013582996017345,18.030187655306754,0.036162537996341136,ns/op
LongMap.putHit,Trove,highBits,262146,19.061625121431074,18.96701322548831,0.27976119957576834,ns/op
LongMap.putHit,Trove,highBits,393214,17.578006524811975,17.55331428479036,0.07349117395905343,ns/op
LongMap.putHit,Trove,highBits,524290,19.909655986291185,19.862738699432587,0.19771560153006967,ns/op
LongMap.putHit,Trove,highBits,786430,18.255826508469344,18.197647829835294,0.30813507464672385,ns/op
LongMap.putHit,Trove,highBits,1048578,19.017168633966765,19.00065094201801,0.16648530405802991,ns/op
LongMap.putHit,Trove,highBits,1572862,31.68781552543834,31.51598795976343,0.5540479986029316,ns/op
LongMap.putHit,Trove,highBits,2097154,40.666140327328,40.02924194089914,1.5633695197506696,ns/op
LongMap.putHit,Trove,highBits,3145726,60.934686778650054,59.636706938963975,4.484528518063903,ns/op
LongMap.putHit,Trove,highBits,4194306,62.925162151918435,62.797795987850904,0.4952784939194072,ns/op
LongMap.putHit,Trove,highBits,6291454,71.61063063581658,71.83746583879024,3.1130139908991086,ns/op
LongMap.putHit,Trove,highBits,8388610,77.7151793579465,79.59398156272836,4.49561126891545,ns/op
LongMap.putHit,Trove,highBits,12582910,79.98481332526974,79.71080036578725,0.7517024768992409,ns/op
LongMap.putHit,Trove,highBits,16777218,81.68941051916397,83.53713286774322,4.3784958979008,ns/op
LongMap.putHit,Trove,highBits,25165822,76.84161926513251,75.8884320479474,5.854032678432622,ns/op
LongMap.putHit,Trove,highBits,33554434,85.59156356227462,86.44858225394569,3.6660120199885315,ns/op
LongMap.putHit,Trove,highBits,50331646,144.46126652982244,144.34226651663437,15.257158269987043,ns/op
LongMap.putHit,Trove,lowBits,514,2.498670885189334,2.504571675208734,0.014946779490246444,ns/op
LongMap.putHit,Trove,lowBits,766,2.500955855651882,2.500046662965404,0.017465561807451194,ns/op
LongMap.putHit,Trove,lowBits,1026,2.4717869186962917,2.4650612640118332,0.015645040506621147,ns/op
LongMap.putHit,Trove,lowBits,1534,2.476274796307222,2.480253737917691,0.009254073943812403,ns/op
LongMap.putHit,Trove,lowBits,2050,2.246897313631605,2.250323421655899,0.012078226006120367,ns/op
LongMap.putHit,Trove,lowBits,3070,2.263831535978926,2.2743745554387718,0.026342531101672027,ns/op
LongMap.putHit,Trove,lowBits,4098,2.590057709276138,2.583347057267677,0.018272531940014946,ns/op
LongMap.putHit,Trove,lowBits,6142,2.5918248867060822,2.5917049753861723,0.01244734548675123,ns/op
LongMap.putHit,Trove,lowBits,8194,2.6023616964116583,2.5871516581977536,0.02266793500857053,ns/op
LongMap.putHit,Trove,lowBits,12286,2.593188363710671,2.607174406239216,0.022582500598499537,ns/op
LongMap.putHit,Trove,lowBits,16386,2.624288972071793,2.621571522641728,0.013256730641858984,ns/op
LongMap.putHit,Trove,lowBits,24574,2.6754129965709996,2.6600752187339864,0.02446409489711552,ns/op
LongMap.putHit,Trove,lowBits,32770,2.375531552083569,2.378718747789642,0.005781494516561173,ns/op
LongMap.putHit,Trove,lowBits,49150,2.6990975062035147,2.6883713339939734,0.02285588139479553,ns/op
LongMap.putHit,Trove,lowBits,65538,2.769476796695248,2.7609092583009844,0.027037677371305278,ns/op
LongMap.putHit,Trove,lowBits,98302,3.393925918217693,3.3722994152252084,0.04630503179772508,ns/op
LongMap.putHit,Trove,lowBits,131074,3.264633159574476,3.2691462690668787,0.028522025884199897,ns/op
LongMap.putHit,Trove,lowBits,196606,3.785006024457537,3.7610036311524757,0.048968917101417306,ns/op
LongMap.putHit,Trove,lowBits,262146,3.842024757048448,3.8496772037158267,0.02722253972227448,ns/op
LongMap.putHit,Trove,lowBits,393214,3.999857093345115,3.9505458396275763,0.07794788480748763,ns/op
LongMap.putHit,Trove,lowBits,524290,3.898514746429399,3.914757709868004,0.04972653811115386,ns/op
LongMap.putHit,Trove,lowBits,786430,3.971721505492031,3.9302182289823957,0.08244932112254566,ns/op
LongMap.putHit,Trove,lowBits,1048578,3.6624623926614923,3.6448069735870297,0.036458429735415854,ns/op
LongMap.putHit,Trove,lowBits,1572862,4.218909564466615,4.201716724646472,0.0520065807223462,ns/op
LongMap.putHit,Trove,lowBits,2097154,5.0691386190789025,5.24927104597364,0.4668318692811274,ns/op
LongMap.putHit,Trove,lowBits,3145726,17.35299763649532,17.497455952415716,0.30216263848290736,ns/op
LongMap.putHit,Trove,lowBits,4194306,20.172609790467675,20.197132486147748,0.07870931796417249,ns/op
LongMap.putHit,Trove,lowBits,6291454,21.25874159521758,21.251392842591798,0.056176542753298066,ns/op
LongMap.putHit,Trove,lowBits,8388610,22.538571056282603,23.073854063737887,1.2616426482442344,ns/op
LongMap.putHit,Trove,lowBits,12582910,24.028339875283237,24.000375891934656,0.14955219967927785,ns/op
LongMap.putHit,Trove,lowBits,16777218,24.781621354042656,24.83108129487506,0.23006696545418756,ns/op
LongMap.putHit,Trove,lowBits,25165822,25.604108990166694,26.347519440680205,1.0852693286177009,ns/op
LongMap.putHit,Trove,lowBits,33554434,26.340568499048366,26.30935100296551,0.2535992910851973,ns/op
LongMap.putHit,Trove,lowBits,50331646,26.643653646263736,26.77300155057735,0.3178054588133892,ns/op
LongMap.putHit,Trove,random,514,4.11299012392876,4.120274674301338,0.017055518760723518,ns/op
LongMap.putHit,Trove,random,766,4.336079030517635,4.336587987081823,0.011061277077923645,ns/op
LongMap.putHit,Trove,random,1026,4.179273931723281,4.1841676578304225,0.009018567173053117,ns/op
LongMap.putHit,Trove,random,1534,4.038996214724424,4.041407505276575,0.01192686061375636,ns/op
LongMap.putHit,Trove,random,2050,3.974838567383436,3.981697007124912,0.017801466828313014,ns/op
LongMap.putHit,Trove,random,3070,4.167716978701695,4.157718230736887,0.028520998451512385,ns/op
LongMap.putHit,Trove,random,4098,4.387351685487255,4.3854769950803965,0.021879974538492417,ns/op
LongMap.putHit,Trove,random,6142,4.383218929374467,4.37078965927503,0.02980150917644229,ns/op
LongMap.putHit,Trove,random,8194,4.545856748206692,4.54353816507587,0.0200791968931838,ns/op
LongMap.putHit,Trove,random,12286,4.9844470155472385,4.971706923675839,0.04970476433283227,ns/op
LongMap.putHit,Trove,random,16386,7.159032676841041,7.393873131804473,0.4012418526666743,ns/op
LongMap.putHit,Trove,random,24574,9.89266697678267,9.882361262363352,0.2050070828326792,ns/op
LongMap.putHit,Trove,random,32770,11.581620149916263,11.464420236483546,0.2444758969074176,ns/op
LongMap.putHit,Trove,random,49150,13.338781490412542,13.368125070477767,0.11978042103706343,ns/op
LongMap.putHit,Trove,random,65538,14.765229276479783,14.773392249208207,0.20005328760254754,ns/op
LongMap.putHit,Trove,random,98302,14.390377434983195,14.3956350580746,0.038933141807852185,ns/op
LongMap.putHit,Trove,random,131074,15.130909428430805,15.114594759396693,0.09551317354043386,ns/op
LongMap.putHit,Trove,random,196606,16.23162632591506,16.232415909211472,0.021755158312705285,ns/op
LongMap.putHit,Trove,random,262146,15.968191000339507,15.944426013454706,0.07208737853488188,ns/op
LongMap.putHit,Trove,random,393214,15.549686989756694,15.517221132610032,0.0893997731292851,ns/op
LongMap.putHit,Trove,random,524290,16.148909100877578,16.186086346785434,0.15252900932365343,ns/op
LongMap.putHit,Trove,random,786430,17.147421073816385,17.170142839794817,0.21949786627657172,ns/op
LongMap.putHit,Trove,random,1048578,17.934996885333284,17.962443574359668,0.049997186859955065,ns/op
LongMap.putHit,Trove,random,1572862,25.26921283495916,25.215475787637548,0.32116425413732685,ns/op
LongMap.putHit,Trove,random,2097154,36.207676243677405,36.479320209354256,1.0112782868646848,ns/op
LongMap.putHit,Trove,random,3145726,52.03814214896909,51.57782388542854,2.622587110889376,ns/op
LongMap.putHit,Trove,random,4194306,55.41297579013736,54.70698877362408,2.2642894989653812,ns/op
LongMap.putHit,Trove,random,6291454,56.40943750461781,57.910382470083164,6.14384592104235,ns/op
LongMap.putHit,Trove,random,8388610,65.10569188579505,65.85004646665953,4.812150751594495,ns/op
LongMap.putHit,Trove,random,12582910,74.21796170293902,72.47712841339363,3.749703736511057,ns/op
LongMap.putHit,Trove,random,16777218,76.94772800098553,77.98488118607526,8.453094808020433,ns/op
LongMap.putHit,Trove,random,25165822,70.57828998707242,70.79987700437378,1.2994112269014275,ns/op
LongMap.putHit,Trove,random,33554434,72.54383598292338,72.53314869455421,0.32963363365946136,ns/op
LongMap.putHit,Trove,random,50331646,79.41480348253269,82.2918242294298,5.1626839222016985,ns/op
LongMap.putMiss,Agrona,highBits,514,3.205041086163531,3.2052670571024673,0.004138868496299564,ns/op
LongMap.putMiss,Agrona,highBits,766,3.860392225535342,3.857010190233457,0.01042245798036903,ns/op
LongMap.putMiss,Agrona,highBits,1026,3.157458474814121,3.1487917664727565,0.02026538414203646,ns/op
LongMap.putMiss,Agrona,highBits,1534,3.7909025740470637,3.796033095903667,0.01665688057021452,ns/op
LongMap.putMiss,Agrona,highBits,2050,3.3457650407301993,3.34723897683138,0.01250552430634828,ns/op
LongMap.putMiss,Agrona,highBits,3070,3.945946258416705,3.9486206861432915,0.011240009517095962,ns/op
LongMap.putMiss,Agrona,highBits,4098,3.369044975226484,3.3675805861678523,0.012947154290884996,ns/op
LongMap.putMiss,Agrona,highBits,6142,4.032698201880477,4.033320990103292,0.01827882202120427,ns/op
LongMap.putMiss,Agrona,highBits,8194,3.3912627117427783,3.389304122630472,0.024624272427367165,ns/op
LongMap.putMiss,Agrona,highBits,12286,4.063980498471925,4.064698033041937,0.016596232413387767,ns/op
LongMap.putMiss,Agrona,highBits,16386,3.4347828363822357,3.438906250005992,0.008663420456849947,ns/op
LongMap.putMiss,Agrona,highBits,24574,4.085228204641893,4.11906553877235,0.07702097419299678,ns/op
LongMap.putMiss,Agrona,highBits,32770,3.598009518594459,3.6015441899049336,0.018097550709459287,ns/op
LongMap.putMiss,Agrona,highBits,49150,8.761668794508667,8.82376602745404,0.10631580071994502,ns/op
LongMap.putMiss,Agrona,highBits,65538,7.370907980607527,7.36894356295931,0.11471973007126389,ns/op
LongMap.putMiss,Agrona,highBits,98302,11.265269420318457,11.215838639324506,0.1078269717676738,ns/op
LongMap.putMiss,Agrona,highBits,131074,8.424584935976005,8.427006570571256,0.01637638293665841,ns/op
LongMap.putMiss,Agrona,highBits,196606,12.183373610484212,12.127668664044588,0.15471276510021098,ns/op
LongMap.putMiss,Agrona,highBits,262146,8.872418688554424,8.879277154942967,0.01956592071544085,ns/op
LongMap.putMiss,Agrona,highBits,393214,12.372352981075764,12.371278927917057,0.02105827070133633,ns/op
LongMap.putMiss,Agrona,highBits,524290,9.001286899789317,9.013633005676535,0.09996554404915824,ns/op
LongMap.putMiss,Agrona,highBits,786430,12.488117809529555,12.466555077412119,0.11541590308425874,ns/op
LongMap.putMiss,Agrona,highBits,1048578,14.876403848676249,15.033389502888275,0.4375154247885573,ns/op
LongMap.putMiss,Agrona,highBits,1572862,18.784550858537237,18.825947932715977,0.21260911952361264,ns/op
LongMap.putMiss,Agrona,highBits,2097154,26.776976792518465,26.79752921332603,0.23387308288665198,ns/op
LongMap.putMiss,Agrona,highBits,3145726,35.510912491755505,35.45785967779118,1.1689766778571162,ns/op
LongMap.putMiss,Agrona,highBits,4194306,32.14503842071866,31.756072751393727,0.6982436314943485,ns/op
LongMap.putMiss,Agrona,highBits,6291454,45.09828006483953,45.286873047525525,0.5891057614191062,ns/op
LongMap.putMiss,Agrona,highBits,8388610,33.656757541877525,33.164812690341705,0.8986367110661223,ns/op
LongMap.putMiss,Agrona,highBits,12582910,48.23786711141931,49.60290881852872,4.603980430557493,ns/op
LongMap.putMiss,Agrona,highBits,16777218,34.876491288644644,35.02699719902396,0.8185118565035211,ns/op
LongMap.putMiss,Agrona,highBits,25165822,51.033301885985786,51.09966612401747,0.38473620353754767,ns/op
LongMap.putMiss,Agrona,highBits,33554434,37.37816044914435,36.9012116363892,1.4385945841802943,ns/op
LongMap.putMiss,Agrona,highBits,50331646,51.21783887212422,51.39806705054946,0.4680896968531288,ns/op
LongMap.putMiss,Agrona,lowBits,514,3.1014342868470326,3.101443103847071,0.0026425301243337643,ns/op
LongMap.putMiss,Agrona,lowBits,766,3.6560799649883022,3.6553873993108703,0.04008675971644684,ns/op
LongMap.putMiss,Agrona,lowBits,1026,3.1029474044999605,3.1034510827838524,0.009000903843356962,ns/op
LongMap.putMiss,Agrona,lowBits,1534,3.683874965451839,3.681512573051943,0.005749854717693763,ns/op
LongMap.putMiss,Agrona,lowBits,2050,3.1818185649905293,3.181866358554039,0.00433420230175833,ns/op
LongMap.putMiss,Agrona,lowBits,3070,3.93752983633423,3.9399896569028248,0.005639018927468857,ns/op
LongMap.putMiss,Agrona,lowBits,4098,3.322818303279334,3.330421390393529,0.018317311543953257,ns/op
LongMap.putMiss,Agrona,lowBits,6142,3.934305485862076,3.935770008967428,0.003606354612364302,ns/op
LongMap.putMiss,Agrona,lowBits,8194,3.3882314309843795,3.3980240741489665,0.027711994818095782,ns/op
LongMap.putMiss,Agrona,lowBits,12286,4.111356164617215,4.111478084465845,0.006227245871061967,ns/op
LongMap.putMiss,Agrona,lowBits,16386,3.3663061184930987,3.365295684722614,0.0035049792275070116,ns/op
LongMap.putMiss,Agrona,lowBits,24574,4.137511193340179,4.104083333843973,0.08396544949506664,ns/op
LongMap.putMiss,Agrona,lowBits,32770,3.5670391525560627,3.563730735352244,0.009930166175788917,ns/op
LongMap.putMiss,Agrona,lowBits,49150,8.602768959887976,8.649523225102817,0.19325201916264376,ns/op
LongMap.putMiss,Agrona,lowBits,65538,7.049016515009703,7.071094882471515,0.22222916327450773,ns/op
LongMap.putMiss,Agrona,lowBits,98302,11.058319908433695,11.069854393584304,0.02769199803218676,ns/op
LongMap.putMiss,Agrona,lowBits,131074,8.487571224845624,8.44809019883453,0.09638053809770289,ns/op
LongMap.putMiss,Agrona,lowBits,196606,12.332946204244493,12.345093772156892,0.06725695247022083,ns/op
LongMap.putMiss,Agrona,lowBits,262146,8.685943752602974,8.690192875976837,0.04938447284542422,ns/op
LongMap.putMiss,Agrona,lowBits,393214,12.319877030394363,12.323642381006314,0.02406600142639425,ns/op
LongMap.putMiss,Agrona,lowBits,524290,8.973224051848335,8.98042448456116,0.05297317504936884,ns/op
LongMap.putMiss,Agrona,lowBits,786430,12.459056196635734,12.431973904684181,0.110209148555062,ns/op
LongMap.putMiss,Agrona,lowBits,1048578,14.678890137239632,14.865501837512095,0.553732913041585,ns/op
LongMap.putMiss,Agrona,lowBits,1572862,18.486787681938868,18.438252116739918,0.08779476656519763,ns/op
LongMap.putMiss,Agrona,lowBits,2097154,25.864522190745696,26.036321584034106,0.3114433953415357,ns/op
LongMap.putMiss,Agrona,lowBits,3145726,34.62345631007453,35.054827979023365,1.3824716058277497,ns/op
LongMap.putMiss,Agrona,lowBits,4194306,30.88701429002815,30.929510119976886,0.15035141970004653,ns/op
LongMap.putMiss,Agrona,lowBits,6291454,43.36598332153299,44.05713669830656,1.9765571592212832,ns/op
LongMap.putMiss,Agrona,lowBits,8388610,32.77304435054226,32.824172904585836,1.0690421372151724,ns/op
LongMap.putMiss,Agrona,lowBits,12582910,49.70819505344316,49.4323723375431,4.584643432851216,ns/op
LongMap.putMiss,Agrona,lowBits,16777218,33.47922739647378,34.27272079547129,2.425228979459527,ns/op
LongMap.putMiss,Agrona,lowBits,25165822,48.96286318434563,52.21251849127366,7.788189533485959,ns/op
LongMap.putMiss,Agrona,lowBits,33554434,36.001179337267246,36.185397879275364,1.4355330014452488,ns/op
LongMap.putMiss,Agrona,lowBits,50331646,50.89200532247785,50.982447173129145,0.25284867986608045,ns/op
LongMap.putMiss,Agrona,random,514,3.1275533933891437,3.128230576287548,0.0031233480558208824,ns/op
LongMap.putMiss,Agrona,random,766,3.7248927451446456,3.7252841748690835,0.0017062567464901622,ns/op
LongMap.putMiss,Agrona,random,1026,3.119738157774003,3.1206197391547064,0.006668671726074663,ns/op
LongMap.putMiss,Agrona,random,1534,3.7483571708529966,3.7410020809976703,0.0199415382408284,ns/op
LongMap.putMiss,Agrona,random,2050,3.257367931484272,3.248082516039197,0.025222950435814847,ns/op
LongMap.putMiss,Agrona,random,3070,3.8440096685257608,3.8396338706996134,0.008971727215830862,ns/op
LongMap.putMiss,Agrona,random,4098,3.360641958788289,3.366628085706615,0.017385949318698107,ns/op
LongMap.putMiss,Agrona,random,6142,3.8956222185697014,3.8945568887361,0.01098480072528928,ns/op
LongMap.putMiss,Agrona,random,8194,3.373938435263486,3.3722737777786502,0.010546311957443167,ns/op
LongMap.putMiss,Agrona,random,12286,4.05618999285599,4.05487041839922,0.010465650525283284,ns/op
LongMap.putMiss,Agrona,random,16386,3.35511864146973,3.362980609513599,0.01997803241416724,ns/op
LongMap.putMiss,Agrona,random,24574,4.254281499743946,4.269399998794742,0.10901974302089266,ns/op
LongMap.putMiss,Agrona,random,32770,3.543485910995827,3.548104134090087,0.02171132076738846,ns/op
LongMap.putMiss,Agrona,random,49150,8.844429040519914,8.82149138325914,0.13879064169518027,ns/op
LongMap.putMiss,Agrona,random,65538,7.304553605017003,7.281610743436516,0.049645776630583435,ns/op
LongMap.putMiss,Agrona,random,98302,11.283939222544829,11.232592982902533,0.10883779179467633,ns/op
LongMap.putMiss,Agrona,random,131074,8.35943975389724,8.371665938379396,0.02959027360066485,ns/op
LongMap.putMiss,Agrona,random,196606,12.120311603056185,12.16903473225226,0.15771318659090025,ns/op
LongMap.putMiss,Agrona,random,262146,8.815077562452966,8.793005453534537,0.060893582031839935,ns/op
LongMap.putMiss,Agrona,random,393214,12.3982605345314,12.328740339900955,0.1263097187171259,ns/op
LongMap.putMiss,Agrona,random,524290,8.726284513012446,8.74938478602618,0.043539903860773034,ns/op
LongMap.putMiss,Agrona,random,786430,12.579593996444695,12.591629982147046,0.03657482714013044,ns/op
LongMap.putMiss,Agrona,random,1048578,14.722341284731806,14.765288014302334,0.1783697316298732,ns/op
LongMap.putMiss,Agrona,random,1572862,19.198439845352073,19.48474068829328,0.7005805503108089,ns/op
LongMap.putMiss,Agrona,random,2097154,26.838781546709583,26.80265457727054,0.43449650647718285,ns/op
LongMap.putMiss,Agrona,random,3145726,33.922337361762594,35.001290207415906,1.6986431961098531,ns/op
LongMap.putMiss,Agrona,random,4194306,31.59799205562856,31.676204756051508,0.18794480010577477,ns/op
LongMap.putMiss,Agrona,random,6291454,44.73631972697218,44.97391731156888,0.8276676499820759,ns/op
LongMap.putMiss,Agrona,random,8388610,32.98150344910084,32.87619106292428,0.31072978612666724,ns/op
LongMap.putMiss,Agrona,random,12582910,50.10885098426549,48.752477007977156,3.7605126308188948,ns/op
LongMap.putMiss,Agrona,random,16777218,34.5295000169641,35.06202061432769,4.523081592266241,ns/op
LongMap.putMiss,Agrona,random,25165822,51.376865493656666,51.52147974989967,0.7037295836210211,ns/op
LongMap.putMiss,Agrona,random,33554434,36.46862339451946,36.36361322449041,1.818583780537156,ns/op
LongMap.putMiss,Agrona,random,50331646,51.88639018307015,52.09912830382006,0.38003997123674693,ns/op
LongMap.putMiss,AndroidX,highBits,514,264.52307765815124,264.2882102070835,0.9307470008475657,ns/op
LongMap.putMiss,AndroidX,highBits,766,422.98831371556344,423.62043185665294,1.7481486093841314,ns/op
LongMap.putMiss,AndroidX,highBits,1026,513.0974782819028,513.1850814875432,1.5327479918547,ns/op
LongMap.putMiss,AndroidX,highBits,1534,835.4344338146691,836.8103259709678,2.1814678989534184,ns/op
LongMap.putMiss,AndroidX,highBits,2050,1119.9946507718173,1118.0135766281953,7.644419265985667,ns/op
LongMap.putMiss,AndroidX,highBits,3070,1686.724425276389,1684.2148487632062,6.36188909219749,ns/op
LongMap.putMiss,AndroidX,highBits,4098,2284.125713400305,2289.686360517374,12.245480902278583,ns/op
LongMap.putMiss,AndroidX,highBits,6142,1864.2146921991987,1860.3183421040912,21.07046826559446,ns/op
